ImageId,CellId,Cell_10_FAP,Cell_11_ITGA11,Cell_12_FOXP3,Cell_13_CD4,Cell_14_ECad,Cell_15_CD68,Cell_16_CD20,Cell_17_CD8,Cell_18_TenascinC,Cell_19_GranzymeB,Cell_1_aSMA,Cell_20_Ki67,Cell_21_Collagen1,Cell_22_FSP1,Cell_23_CD146,Cell_24_CD90,Cell_25_DNA1,Cell_26_DNA,Cell_2_EGFR,Cell_3_Podoplanin,Cell_4_YAP1,Cell_5_Caveolin,Cell_6_CD16,Cell_7_CD163,Cell_8_CD140b,Cell_9_CD31,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,neighbour_4_CellId7,neighbour_4_CellId8
65535,455,0,0.00769230769947171,0.16153846681118,0.0615384615957737,3.1076922416687,1.03076922893524,0,0.0692307725548744,0.00769230769947171,0.961538434028625,1.13846158981323,0.0153846153989434,0.353846162557602,0.0461538471281528,0.415384620428085,0.284615397453308,393.653839111328,695.838439941406,2.37692308425903,0.0153846153989434,0.0846153870224953,0.253846168518066,0.0615384615957737,0,0.31538462638855,1.07692313194275,130,0.672111749649048,0.970149278640747,0.844155848026276,1,39.4650001525879,15.1813640594482,11.2410364151001,-72.8993377685547,43.6076927185059,110.053848266602,0.891304347826087,4,424,453,466,504,0,0,0,0
65535,456,0,0,0.0212765950709581,0.0212765950709581,0.0212765950709581,0.0851063802838326,0,0,0,0.0212765950709581,0.510638296604156,0,5.36170196533203,0.404255330562592,0.638297855854034,0.468085110187531,145.936172485352,262.446807861328,0,0,0.0638297870755196,0.34042552113533,0.0212765950709581,0.0851063802838326,0.489361703395844,0.574468076229095,47,0.408495426177979,0.959183692932129,0.734375,1,21.7339992523193,8.20785427093506,7.4918041229248,-44.741584777832,307.446807861328,110.404258728027,0.857142857142857,3,430,435,493,0,0,0,0,0
65535,457,0,0,0,0.176470592617989,0.431372553110123,0.529411792755127,0,0.0196078438311815,0,0.0196078438311815,0.549019634723663,0,3.09803915023804,0.254901975393295,1.23529410362244,1.68627452850342,66.7254867553711,118.745094299316,0.431372553110123,0.0196078438311815,0.215686276555061,0.0196078438311815,0.607843160629272,0.941176474094391,0.431372553110123,0.764705896377563,51,0.284357815980911,0.962264180183411,0.796875,1,22.5610008239746,8.31989860534668,7.97643852233887,87.3514785766602,421.705871582031,110.411766052246,1,6,413,419,434,472,495,523,0,0
65535,458,0,0,0,0,9.4285717010498,0.5,0,0,0,0.357142865657806,0.28571429848671,0,1.5,0,0,0.142857149243355,156.071426391602,289.071441650391,6.92857122421265,0,0,0,0.28571429848671,0.0714285746216774,0.142857149243355,0,14,0.652071177959442,1,0.875,1,10.1059999465942,4.918381690979,3.72890901565552,45,700.5,110.5,1,3,470,482,487,0,0,0,0,0
65535,459,0,0,0.16666667163372,0,12.6568632125854,1.12745094299316,0.00980392191559076,0.156862750649452,0,1.08823525905609,0.39215686917305,1.90196073055267,0.264705896377563,0.0980392172932625,0.00980392191559076,0.127450987696648,297.509796142578,530.176452636719,3.57843136787415,0.00980392191559076,1.71568632125854,0.0784313753247261,0.911764681339264,0,0.382352948188782,0.254901975393295,102,0.706161439418793,0.910714268684387,0.603550314903259,1,36.2649993896484,13.8904886245728,9.83517169952393,-58.5249862670898,23.7450981140137,111.274513244629,1,6,400,428,453,489,497,512,0,0
65535,460,0,0,0,1.40909087657928,0.363636374473572,1.81818187236786,0,0.0909090936183929,0,0.0909090936183929,3.68181824684143,0,3,1.13636362552643,0.0909090936183929,1.68181812763214,121.409088134766,219.318176269531,0,0,0.0454545468091965,0,2.63636374473572,15.8181819915771,0.409090906381607,1.18181812763214,22,0.458639919757843,0.95652174949646,0.733333349227905,1,13.960000038147,5.74480247497559,5.10495901107788,71.5650482177734,70.0454559326172,110.863639831543,0.941176470588235,2,438,454,0,0,0,0,0,0
65535,461,0,0,0,0,0.304347813129425,0,0.0434782616794109,0,0,0.173913046717644,1.82608699798584,0,0.95652174949646,0,0,0.0869565233588219,182.217391967773,311.956512451172,0,0,0,1.13043475151062,0,0,0.217391297221184,0.217391297221184,23,0.533292770385742,1,0.766666650772095,1,14.1420001983643,5.98554849624634,5.06335926055908,-59.9568214416504,527.130432128906,111.217391967773,0.411764705882353,1,483,0,0,0,0,0,0,0
65535,462,0,0,0,0,0.111111111938953,0.0277777779847384,0,0,0,0,0.25,0,6.5,0.138888895511627,0.0833333358168602,0.611111104488373,226.16667175293,410.666656494141,0.16666667163372,0.16666667163372,0.111111111938953,0.472222208976746,0,0.0555555559694767,0.416666656732559,0.777777791023254,36,0.787082612514496,0.923076927661896,0.642857134342194,1,19.8649997711182,8.89431667327881,5.48643827438354,26.6891803741455,537.25,112.027778625488,0.923076923076923,5,432,440,445,483,503,0,0,0
65535,463,0,0,0.0909090936183929,0.0454545468091965,13.1818180084229,3.13636374473572,0.030303031206131,0.16666667163372,0,0.242424249649048,0.227272734045982,0.0151515156030655,0.196969702839851,0.0454545468091965,0.030303031206131,0.196969702839851,120.560607910156,210.363632202148,9.15151500701904,0,0.181818187236786,0.0151515156030655,0,0.151515156030655,0.439393937587738,0.030303031206131,66,0.55787605047226,0.942857146263123,0.733333349227905,1,26.6959991455078,10.2413539886475,8.49954795837402,-59.0466728210449,497.575744628906,111.621215820313,0.676470588235294,2,444,500,0,0,0,0,0,0
65535,464,0.0129870129749179,0,0.0909090936183929,0.0259740259498358,7.10389614105225,1.63636362552643,0,0.116883113980293,0,0.298701286315918,0.259740263223648,0,4.48051929473877,0.103896103799343,0.0519480518996716,0.493506491184235,116.662338256836,215.06494140625,9.84415626525879,0,0.103896103799343,0.0389610379934311,0,0,0.298701286315918,0.194805189967155,77,0.406116724014282,0.927710831165314,0.769999980926514,1,29.4829998016357,10.5801763534546,9.66838932037354,27.8669414520264,631.961059570313,112.428573608398,0.527777777777778,4,414,417,442,452,0,0,0,0
